timestamp,src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,bytes_sent,bytes_recv,syn_flag,connection_failed,label,attack_type
2026-08-10 01:27:27.000000,10.0.0.23,216.112.73.6,43996,25,TCP,3.0155022797358493,18,7724,21098,True,False,benign,none
2026-08-10 01:27:29.000000,10.0.0.15,20.120.203.49,64122,80,TCP,6.439994537548256,13,2391,6318,True,False,benign,none
2026-08-10 01:27:30.000000,10.0.0.22,184.210.110.76,12240,53,UDP,6.343589192126623,14,3474,9359,False,False,benign,none
2026-08-10 01:27:31.000000,10.0.0.39,138.36.77.141,43838,8443,TCP,20.6221200564516,14,4549,23904,False,False,benign,none
2026-08-10 01:27:53.000000,10.0.0.32,132.126.60.153,50591,110,TCP,2.30734909997208,17,3583,18417,False,False,benign,none
2026-08-10 01:27:54.000000,10.0.0.39,219.211.71.161,55104,25,TCP,1.5819159956926974,16,4019,15015,False,False,benign,none
2026-08-10 01:28:07.000000,10.0.0.22,128.95.47.236,23465,53,UDP,0.6570995101682563,12,3744,5681,False,False,benign,none
2026-08-10 01:28:14.000000,10.0.0.36,133.157.43.44,25509,80,TCP,6.6636345666805745,11,137,503,False,False,benign,none
2026-08-10 01:28:15.000000,10.0.0.40,22.238.141.112,28602,993,TCP,0.08379762574778352,9,2855,13070,False,False,benign,none
2026-08-10 01:28:31.000000,10.0.0.32,211.81.251.129,23286,25,TCP,6.901019303406251,16,4011,16017,False,False,benign,none
2026-08-10 01:28:36.000000,10.0.0.11,118.34.175.121,29441,80,TCP,4.075599220497836,14,4406,22208,False,False,benign,none
2026-08-10 01:28:51.000000,10.0.0.26,110.219.22.178,38670,53,UDP,13.262496703457524,20,2769,14729,False,False,benign,none
2026-08-10 01:28:52.000000,10.0.0.27,254.169.104.104,46612,143,TCP,3.1613030551300776,12,747,2394,False,False,benign,none
2026-08-10 01:28:55.000000,10.0.0.34,212.14.110.151,4646,143,TCP,1.423680359619888,18,2644,8873,False,False,benign,none
2026-08-10 01:29:11.000000,10.0.0.16,192.154.74.105,54495,8443,TCP,2.9605307326818107,10,40,222,False,False,benign,none
2026-08-10 01:29:15.000000,10.0.0.29,156.151.75.6,8716,995,TCP,1.1872311929528236,20,5583,23445,True,False,benign,none
2026-08-10 01:29:17.000000,10.0.0.15,196.184.177.118,46577,53,UDP,5.407765459118096,15,40,86,False,False,benign,none
2026-08-10 01:29:18.000000,10.0.0.8,5.193.126.183,49356,53,UDP,9.051991244695147,18,2485,5150,False,False,benign,none
2026-08-10 01:29:27.000000,10.0.0.24,253.217.9.60,23861,80,TCP,14.48858823682748,13,6578,37844,False,False,benign,none
2026-08-10 01:29:27.000000,10.0.0.13,187.194.183.200,12911,8443,TCP,1.4298934590290648,17,5330,14262,True,False,benign,none
2026-08-10 01:29:30.000000,10.0.0.37,139.45.118.218,14893,110,TCP,1.0024604531582995,15,2644,9718,False,False,benign,none
2026-08-10 01:29:39.000000,10.0.0.17,171.233.217.123,13005,143,TCP,18.696839122648846,17,7064,29783,False,False,benign,none
2026-08-10 01:29:57.000000,10.0.0.5,139.113.115.58,52124,993,TCP,1.6614524335529623,12,1154,5410,True,False,benign,none
2026-08-10 01:30:00.000000,10.0.0.17,33.144.2.146,25299,53,UDP,3.6293341841138194,17,4333,7640,False,False,benign,none
2026-08-10 01:30:07.000000,10.0.0.14,39.244.107.123,27112,443,TCP,2.8761371396398077,12,5178,24133,False,False,benign,none
2026-08-10 01:30:17.000000,10.0.0.8,236.134.227.26,4338,110,TCP,0.05,17,5419,9835,False,False,benign,none
2026-08-10 01:30:18.000000,10.0.0.6,85.6.27.23,15787,995,TCP,4.152836179694461,16,4465,18698,False,False,benign,none
2026-08-10 01:30:21.000000,10.0.0.18,117.68.195.247,7785,110,TCP,3.4952352368445108,10,7073,33212,False,False,benign,none
2026-08-10 01:30:40.000000,10.0.0.21,184.36.191.107,33966,8080,TCP,0.20366394726461154,10,3525,17659,False,False,benign,none
2026-08-10 01:30:50.000000,10.0.0.6,47.237.188.205,63336,25,TCP,6.640024595716182,17,4041,10442,False,False,benign,none
2026-08-10 01:30:57.000000,10.0.0.17,36.237.215.31,29668,25,TCP,7.700771549413821,23,1753,3370,False,False,benign,none
2026-08-10 01:31:00.000000,10.0.0.33,155.92.244.23,64145,143,TCP,9.47245426578295,11,543,2225,True,False,benign,none
2026-08-10 01:31:22.000000,10.0.0.7,139.113.115.58,49574,443,TCP,4.076420043223524,14,1968,6929,False,False,benign,none
2026-08-10 01:31:25.000000,10.0.0.2,94.153.183.223,6410,8443,TCP,1.1933839451498527,11,256,911,False,False,benign,none
2026-08-10 01:31:35.000000,10.0.0.2,184.36.191.107,20675,25,TCP,4.326743317113158,20,2033,8027,False,False,benign,none
2026-08-10 01:31:40.000000,10.0.0.29,126.114.43.97,1710,8443,TCP,1.4626013438523844,17,4033,22544,False,False,benign,none
2026-08-10 01:31:51.000000,10.0.0.18,235.190.94.246,35150,8080,TCP,1.264782479151468,22,473,2303,False,False,benign,none
2026-08-10 01:31:53.000000,10.0.0.30,252.148.114.89,51107,8443,TCP,10.792668260395967,16,4684,13756,True,False,benign,none
2026-08-10 01:31:53.000000,10.0.0.38,85.6.27.23,1794,443,TCP,6.33128756240339,9,5990,16115,False,False,benign,none
2026-08-10 01:32:16.000000,10.0.0.12,117.68.195.247,19305,25,TCP,1.5741413235313617,16,3944,9579,False,False,benign,none
2026-08-10 01:32:20.000000,10.0.0.28,31.72.62.168,36698,143,TCP,1.2568488351491016,11,5152,23681,False,False,benign,none
2026-08-10 01:32:34.000000,10.0.0.38,164.146.242.106,13627,8080,TCP,8.334136018300686,13,2178,9233,False,False,benign,none
2026-08-10 01:32:35.000000,10.0.0.21,183.41.229.128,17946,143,TCP,4.070931219594323,20,145,786,False,False,benign,none
2026-08-10 01:32:54.000000,10.0.0.38,24.143.202.78,61955,995,TCP,1.1704601338855791,23,40,131,False,False,benign,none
2026-08-10 01:32:55.000000,10.0.0.37,187.194.183.200,11605,8080,TCP,9.712126522982862,12,5864,9962,False,False,benign,none
2026-08-10 01:33:09.000000,10.0.0.40,148.22.133.238,46773,53,UDP,9.307203860623495,13,5012,15074,False,False,benign,none
2026-08-10 01:33:20.000000,10.0.0.35,227.39.190.46,11149,25,TCP,8.05628222994686,18,7533,25621,False,False,benign,none
2026-08-10 01:33:23.000000,10.0.0.6,120.180.71.199,48151,8080,TCP,1.5675193924180348,17,2979,7813,False,False,benign,none
2026-08-10 01:33:25.000000,10.0.0.6,108.31.69.217,44104,995,TCP,4.433340380173518,12,7747,31630,False,False,benign,none
2026-08-10 01:33:30.000000,10.0.0.15,24.141.226.17,53928,80,TCP,8.9723085878276,23,1286,7334,False,False,benign,none
2026-08-10 01:33:39.000000,10.0.0.6,126.114.43.97,14495,143,TCP,2.199889056401013,16,8104,45903,False,False,benign,none
2026-08-10 01:33:45.000000,10.0.0.15,121.119.173.133,34483,80,TCP,3.6809236994272565,23,4935,9026,False,False,benign,none
2026-08-10 01:33:47.000000,10.0.0.13,247.31.76.129,5389,110,TCP,5.681241702515958,14,6589,14855,False,False,benign,none
2026-08-10 01:33:51.000000,10.0.0.2,196.212.111.205,60670,993,TCP,6.362167494888503,15,3410,11988,False,False,benign,none
2026-08-10 01:33:56.000000,10.0.0.13,188.98.33.186,29136,995,TCP,2.447947684977014,22,4329,20092,False,False,benign,none
2026-08-10 01:33:57.000000,10.0.0.31,185.195.234.204,64446,143,TCP,0.5706340060361513,14,10642,45843,False,False,benign,none
2026-08-10 01:34:00.000000,10.0.0.3,226.61.58.64,27793,8443,TCP,5.809331298233502,19,4874,24772,False,False,benign,none
2026-08-10 01:34:17.000000,10.0.0.8,20.120.203.49,27338,993,TCP,1.6638859730728583,16,5623,29386,True,False,benign,none
2026-08-10 01:34:20.000000,10.0.0.35,116.30.138.6,18939,80,TCP,0.05,13,3602,8955,False,False,benign,none
2026-08-10 01:34:44.000000,10.0.0.20,146.162.144.141,37571,53,UDP,2.86864825436045,13,3695,15967,True,False,benign,none
2026-08-10 01:34:49.000000,10.0.0.5,215.227.57.227,24235,993,TCP,9.52653685212381,21,2710,7824,False,False,benign,none
2026-08-10 01:34:55.000000,10.0.0.4,184.150.13.25,20753,995,TCP,1.9959866388896113,20,7128,28911,False,False,benign,none
2026-08-10 01:35:00.000000,10.0.0.22,40.73.147.40,20242,143,TCP,1.7657382624059141,15,40,210,False,False,benign,none
2026-08-10 01:35:11.000000,10.0.0.12,164.146.242.106,57803,8080,TCP,14.500459797238848,17,3620,10225,True,False,benign,none
2026-08-10 01:35:13.000000,10.0.0.29,234.75.111.169,22912,8080,TCP,5.972132256038826,14,4580,9102,False,False,benign,none
2026-08-10 01:35:23.000000,10.0.0.6,108.31.69.217,38616,25,TCP,4.474280711761697,16,5502,19337,False,False,benign,none
2026-08-10 01:35:33.000000,10.0.0.22,111.97.47.175,16119,143,TCP,9.59007046177314,16,5130,28060,False,False,benign,none
2026-08-10 01:35:39.000000,10.0.0.38,208.194.162.69,20918,8080,TCP,6.090232026322953,9,865,3850,False,False,benign,none
2026-08-10 01:35:53.000000,10.0.0.13,210.137.83.131,22591,143,TCP,0.3535543381455489,14,2201,7315,False,False,benign,none
2026-08-10 01:36:02.000000,10.0.0.33,88.30.87.245,41929,993,TCP,5.040701714017496,12,4595,10963,False,False,benign,none
2026-08-10 01:36:02.000000,10.0.0.21,132.173.204.100,34065,143,TCP,0.5364735039850915,14,5666,9150,False,False,benign,none
2026-08-10 01:36:07.000000,10.0.0.18,31.96.236.109,20284,993,TCP,3.8411848448057917,9,2326,5559,True,False,benign,none
2026-08-10 01:36:13.000000,10.0.0.33,196.212.111.205,62239,53,UDP,0.8252219416928683,12,3759,10952,False,False,benign,none
2026-08-10 01:36:17.000000,10.0.0.32,214.99.229.74,10273,995,TCP,2.397975684809001,22,3520,14865,False,False,benign,none
2026-08-10 01:36:36.000000,10.0.0.10,88.30.87.245,41089,8443,TCP,8.23798411769819,12,4020,23396,False,False,benign,none
2026-08-10 01:36:47.000000,10.0.0.19,39.227.24.191,19107,80,TCP,2.8021352930812755,19,3464,18261,False,False,benign,none
2026-08-10 01:36:53.000000,10.0.0.22,81.79.235.37,36597,995,TCP,9.285369453758783,17,114,506,False,False,benign,none
2026-08-10 01:36:54.000000,10.0.0.2,130.169.80.243,1417,25,TCP,0.060827756016008074,18,6780,30949,False,False,benign,none
2026-08-10 01:36:55.000000,10.0.0.10,146.162.144.141,36536,8443,TCP,1.1457633291542098,16,5321,17928,True,False,benign,none
2026-08-10 01:37:03.000000,10.0.0.17,114.199.254.202,17214,143,TCP,0.9399413606299137,17,6897,33474,False,False,benign,none
2026-08-10 01:37:05.000000,10.0.0.38,253.217.9.60,54460,993,TCP,0.896433615361857,17,5058,14468,False,False,benign,none
2026-08-10 01:37:09.000000,10.0.0.8,24.212.28.14,42492,995,TCP,0.4629157561226581,9,5973,27398,False,False,benign,none
2026-08-10 01:37:10.000000,10.0.0.1,203.200.199.169,27842,53,UDP,11.085412680482387,7,6442,20661,False,False,benign,none
2026-08-10 01:37:16.000000,10.0.0.25,110.219.22.178,16289,443,TCP,4.2648955365022125,13,4069,21638,False,False,benign,none
2026-08-10 01:37:18.000000,10.0.0.35,39.227.24.191,13413,53,UDP,0.18946005165707716,18,4485,23382,False,False,benign,none
2026-08-10 01:37:19.000000,10.0.0.11,93.210.3.228,3457,53,UDP,0.7492442283620409,17,4365,18273,False,False,benign,none
2026-08-10 01:37:20.000000,10.0.0.25,139.4.25.116,12783,110,TCP,1.4146776435081105,17,7755,16370,False,False,benign,none
2026-08-10 01:37:26.000000,10.0.0.24,227.39.190.46,42143,8443,TCP,2.3975697638968434,14,3099,13854,False,False,benign,none
2026-08-10 01:37:27.000000,10.0.0.1,214.208.244.27,21817,25,TCP,6.877368899277653,13,6664,24719,False,False,benign,none
2026-08-10 01:37:41.000000,10.0.0.8,111.97.47.175,41530,25,TCP,5.186280563483946,19,1557,6010,True,False,benign,none
2026-08-10 01:37:51.000000,10.0.0.10,127.128.111.37,34374,25,TCP,0.05991182632342462,17,7004,18710,False,False,benign,none
2026-08-10 01:37:54.000000,10.0.0.35,132.126.60.153,54432,25,TCP,2.520993761482022,20,4231,13351,False,False,benign,none
2026-08-10 01:38:00.000000,10.0.0.10,196.212.111.205,18848,110,TCP,1.3345501337013157,11,7719,26168,True,False,benign,none
2026-08-10 01:38:03.000000,10.0.0.4,106.51.220.205,3580,8443,TCP,1.675555458289764,15,4008,15151,False,False,benign,none
2026-08-10 01:38:32.000000,10.0.0.31,156.151.75.6,51662,80,TCP,1.0629461309755708,11,7026,23232,False,False,benign,none
2026-08-10 01:38:36.000000,10.0.0.2,250.55.71.104,38697,25,TCP,4.213973396607066,10,326,494,True,False,benign,none
2026-08-10 01:38:40.000000,10.0.0.15,160.178.25.80,49679,443,TCP,1.898516080952471,11,3867,14161,False,False,benign,none
2026-08-10 01:39:00.000000,10.0.0.10,169.110.79.160,28471,143,TCP,0.2521263578448117,24,8098,20568,False,False,benign,none
2026-08-10 01:39:05.000000,10.0.0.17,210.137.83.131,61538,993,TCP,1.7568264751973872,9,3536,6602,False,False,benign,none
2026-08-10 01:39:09.000000,10.0.0.16,196.184.177.118,60306,443,TCP,4.610143143683412,9,6287,20705,False,False,benign,none
2026-08-10 01:39:10.000000,10.0.0.23,211.81.251.129,12574,80,TCP,1.860916988198907,10,4626,19364,False,False,benign,none
2026-08-10 01:39:19.000000,10.0.0.35,52.205.141.136,58140,8080,TCP,3.7610031592102593,13,5762,24009,False,False,benign,none
2026-08-10 01:39:19.000000,10.0.0.6,169.110.79.160,2660,110,TCP,0.920735673371231,12,5350,26849,False,False,benign,none
2026-08-10 01:39:46.000000,10.0.0.32,250.55.71.104,1804,8443,TCP,1.4855146219389814,10,5390,21354,False,False,benign,none
2026-08-10 01:39:47.000000,10.0.0.11,200.30.184.23,57821,8443,TCP,10.820012584134458,13,2741,13680,False,False,benign,none
2026-08-10 01:39:59.000000,10.0.0.5,127.7.152.142,6124,993,TCP,1.78410858523796,18,2210,7773,False,False,benign,none
2026-08-10 01:40:01.000000,10.0.0.6,12.50.72.79,10891,995,TCP,0.12274680431569297,16,4382,22024,False,False,benign,none
2026-08-10 01:40:13.000000,10.0.0.10,33.142.129.200,12393,25,TCP,0.35109154589497066,12,5480,12536,False,False,benign,none
2026-08-10 01:40:16.000000,10.0.0.25,148.198.160.164,44025,110,TCP,3.8348863959574193,12,2805,15157,False,False,benign,none
2026-08-10 01:40:23.000000,10.0.0.1,244.216.125.166,8750,25,TCP,9.93570824364094,17,755,3585,False,False,benign,none
2026-08-10 01:40:47.000000,10.0.0.28,39.244.107.123,62157,25,TCP,0.2941931384712458,14,590,1507,False,False,benign,none
2026-08-10 01:40:57.000000,10.0.0.21,188.190.97.67,6851,25,TCP,4.705174456855296,14,5511,29959,True,False,benign,none
2026-08-10 01:41:41.000000,10.0.0.38,42.193.178.91,47684,8443,TCP,6.864970819067228,10,4020,11993,False,False,benign,none
2026-08-10 01:41:43.000000,10.0.0.15,196.184.177.118,61641,993,TCP,1.1536190073625237,12,8926,35777,False,False,benign,none
2026-08-10 01:41:44.000000,10.0.0.29,36.96.166.251,25537,8080,TCP,3.4609871547339544,16,3190,18587,False,False,benign,none
2026-08-10 01:41:56.000000,10.0.0.9,114.199.254.202,33024,80,TCP,2.8133732688400155,22,6388,11564,False,False,benign,none
2026-08-10 01:42:01.000000,10.0.0.37,71.34.5.173,36702,995,TCP,1.5282285664542823,22,40,65,False,False,benign,none
2026-08-10 01:42:05.000000,10.0.0.36,200.11.46.126,46666,110,TCP,1.0851884397635547,21,40,67,True,False,benign,none
2026-08-10 01:42:21.000000,10.0.0.29,118.60.85.135,20866,80,TCP,0.6991992434104832,12,238,777,True,False,benign,none
2026-08-10 01:42:29.000000,10.0.0.34,236.134.227.26,34828,53,UDP,6.716183110876004,19,277,834,False,False,benign,none
2026-08-10 01:42:30.000000,10.0.0.4,199.164.103.209,60300,443,TCP,10.584426763540911,16,6398,27985,False,False,benign,none
2026-08-10 01:42:48.000000,10.0.0.5,184.150.13.25,29005,143,TCP,7.66972181416706,14,5216,14943,False,False,benign,none
2026-08-10 01:42:50.000000,10.0.0.12,6.197.86.169,63791,443,TCP,6.74556497611777,20,6532,10671,True,False,benign,none
2026-08-10 01:42:58.000000,10.0.0.30,254.198.82.247,8837,53,UDP,9.078796695799243,20,4395,13819,False,False,benign,none
2026-08-10 01:43:07.000000,10.0.0.39,183.41.229.128,15379,80,TCP,2.3052640419513843,14,2628,15414,False,False,benign,none
2026-08-10 01:43:10.000000,10.0.0.20,94.231.126.178,1791,995,TCP,2.8996800379607492,18,6225,32060,False,False,benign,none
2026-08-10 01:43:14.000000,10.0.0.39,129.94.188.84,2915,8080,TCP,6.360649869607429,12,5344,23636,True,False,benign,none
2026-08-10 01:43:21.000000,10.0.0.28,247.31.76.129,63751,443,TCP,3.7458610067911664,21,40,101,False,False,benign,none
2026-08-10 01:43:21.000000,10.0.0.30,12.50.72.79,31636,995,TCP,1.8145593890793847,20,6498,27835,False,False,benign,none
2026-08-10 01:43:25.000000,10.0.0.5,47.237.188.205,2692,80,TCP,4.373239748753448,15,2793,6022,False,False,benign,none
2026-08-10 01:43:34.000000,10.0.0.15,184.35.244.244,25793,443,TCP,0.13695439603131843,12,2833,9661,False,False,benign,none
2026-08-10 01:43:42.000000,10.0.0.10,42.193.178.91,25705,993,TCP,0.2671914178941543,18,40,126,True,False,benign,none
2026-08-10 01:43:55.000000,10.0.0.28,233.234.153.43,44689,443,TCP,1.5475289096122429,10,6234,10206,False,False,benign,none
2026-08-10 01:44:13.000000,10.0.0.28,196.212.111.205,62299,995,TCP,15.080572507129704,12,4124,13126,False,False,benign,none
2026-08-10 01:44:16.000000,10.0.0.7,93.210.3.228,48699,993,TCP,0.22022431021006783,15,3262,11161,True,False,benign,none
2026-08-10 01:44:21.000000,10.0.0.16,31.96.236.109,54478,443,TCP,0.3445403914190241,13,5403,28172,False,False,benign,none
2026-08-10 01:44:26.000000,10.0.0.13,71.124.171.125,2907,80,TCP,10.979331380355053,16,40,194,False,False,benign,none
2026-08-10 01:44:38.000000,10.0.0.11,226.61.58.64,49117,110,TCP,0.16982568282853708,16,2361,8843,False,False,benign,none
2026-08-10 01:44:42.000000,10.0.0.6,231.66.252.238,1938,443,TCP,0.05,13,1427,2455,False,False,benign,none
2026-08-10 01:44:46.000000,10.0.0.32,154.60.86.94,26203,53,UDP,0.36826936982643155,19,4463,9023,False,False,benign,none
2026-08-10 01:44:59.000000,10.0.0.10,157.198.188.35,64570,443,TCP,12.020957794596672,16,4518,16211,False,False,benign,none
2026-08-10 01:45:00.000000,10.0.0.24,23.197.167.112,16530,25,TCP,0.633317186919353,17,3035,11476,False,False,benign,none
2026-08-10 01:45:01.000000,10.0.0.31,139.113.115.58,31276,53,UDP,13.299535977705222,11,5172,18569,False,False,benign,none
2026-08-10 01:45:18.000000,10.0.0.35,94.231.126.178,27086,80,TCP,7.704443490501922,22,7193,12246,False,False,benign,none
2026-08-10 01:45:18.000000,10.0.0.40,208.194.162.69,62293,143,TCP,6.047819578842359,15,40,78,False,False,benign,none
2026-08-10 01:45:27.000000,10.0.0.21,92.199.156.122,11497,80,TCP,0.17980515421982166,16,5034,16123,False,False,benign,none
2026-08-10 01:45:33.000000,10.0.0.38,130.169.80.243,28129,25,TCP,3.978233589185447,11,3881,15799,False,False,benign,none
2026-08-10 01:45:41.000000,10.0.0.7,200.11.46.126,64440,995,TCP,1.220192834123944,16,2958,10386,False,False,benign,none
2026-08-10 01:45:49.000000,10.0.0.17,245.81.52.243,36392,8080,TCP,5.540963203866624,13,3917,20613,False,False,benign,none
2026-08-10 01:45:53.000000,10.0.0.33,156.151.75.6,51127,8443,TCP,0.3710473925492343,18,3706,16869,False,False,benign,none
2026-08-10 01:45:56.000000,10.0.0.6,91.38.49.210,7141,143,TCP,4.879978389781223,13,982,1532,False,False,benign,none
2026-08-10 01:45:57.000000,10.0.0.17,253.217.9.60,47985,80,TCP,8.887561235240884,20,2155,4783,False,False,benign,none
2026-08-10 01:46:10.000000,10.0.0.23,250.55.71.104,25348,8443,TCP,14.263530868608987,12,2949,11625,False,False,benign,none
2026-08-10 01:46:11.000000,10.0.0.27,69.61.253.190,58768,993,TCP,1.5397046220251853,15,40,148,True,False,benign,none
2026-08-10 01:46:28.000000,10.0.0.2,39.244.107.123,18379,143,TCP,2.621553551674321,16,3885,13530,False,False,benign,none
2026-08-10 01:46:29.000000,10.0.0.29,107.207.82.43,38814,995,TCP,0.902467357597113,18,2976,14566,False,False,benign,none
2026-08-10 01:46:38.000000,10.0.0.27,39.244.107.123,24010,995,TCP,3.341642948521078,16,1598,6191,False,False,benign,none
2026-08-10 01:46:55.000000,10.0.0.17,162.25.158.185,36688,53,UDP,0.9288562668607444,18,6622,35659,False,False,benign,none
2026-08-10 01:47:01.000000,10.0.0.33,238.4.45.59,6558,8443,TCP,3.6635749333874523,15,1449,3883,False,False,benign,none
2026-08-10 01:47:09.000000,10.0.0.36,245.81.52.243,47946,143,TCP,2.1279635770426495,10,625,3685,False,False,benign,none
2026-08-10 01:47:14.000000,10.0.0.18,203.200.199.169,56222,53,UDP,11.047498231495227,20,4963,10515,False,False,benign,none
2026-08-10 01:47:20.000000,10.0.0.31,47.237.188.205,63817,25,TCP,8.033553194687732,12,2586,10351,False,False,benign,none
2026-08-10 01:47:38.000000,10.0.0.24,70.116.135.63,14358,53,UDP,2.4241331565742557,16,4499,21387,True,False,benign,none
2026-08-10 01:47:59.000000,10.0.0.5,69.61.253.190,49316,993,TCP,5.715532024431867,17,1893,10545,False,False,benign,none
2026-08-10 01:47:59.000000,10.0.0.4,218.144.21.195,62127,80,TCP,0.3483702877764894,15,7540,35717,False,False,benign,none
2026-08-10 01:48:02.000000,10.0.0.12,5.193.126.183,42847,993,TCP,11.92373285462416,15,6173,12455,False,False,benign,none
2026-08-10 01:48:08.000000,10.0.0.3,131.33.214.115,24464,995,TCP,2.785740136920285,15,2823,6015,True,False,benign,none
2026-08-10 01:48:13.000000,10.0.0.28,122.150.9.175,16369,25,TCP,3.2203241310579416,23,3229,19103,False,False,benign,none
2026-08-10 01:48:13.000000,10.0.0.30,173.27.45.150,42620,25,TCP,0.21657131198201712,16,5775,16339,False,False,benign,none
2026-08-10 01:48:30.000000,10.0.0.33,139.4.25.116,7764,8080,TCP,6.421972715441437,13,3348,7085,False,False,benign,none
2026-08-10 01:48:41.000000,10.0.0.36,70.116.135.63,16146,110,TCP,0.33299981815429514,14,8057,33669,False,False,benign,none
2026-08-10 01:48:43.000000,10.0.0.30,42.193.178.91,36832,80,TCP,0.5132325441638887,17,2343,11033,True,False,benign,none
2026-08-10 01:48:44.000000,10.0.0.30,31.72.62.168,45462,8443,TCP,4.602054275066612,11,1405,6288,False,False,benign,none
2026-08-10 01:48:48.000000,10.0.0.13,146.162.144.141,44467,143,TCP,14.625329502980545,19,2042,11619,False,False,benign,none
2026-08-10 01:48:49.000000,10.0.0.27,184.210.110.76,17956,143,TCP,0.40847114845432775,19,4364,8910,False,False,benign,none
2026-08-10 01:48:52.000000,10.0.0.36,184.210.110.76,58406,443,TCP,2.4931064529674956,15,3978,9550,False,False,benign,none
2026-08-10 01:48:54.000000,10.0.0.12,69.61.253.190,32847,8443,TCP,5.213669703015459,11,5349,21044,False,False,benign,none
2026-08-10 01:49:03.000000,10.0.0.21,44.204.104.151,63839,80,TCP,3.068320407364539,20,9880,27799,False,False,benign,none
2026-08-10 01:49:08.000000,10.0.0.37,110.219.22.178,56302,110,TCP,15.469407298990605,9,484,1130,False,False,benign,none
2026-08-10 01:49:12.000000,10.0.0.25,171.233.217.123,17742,80,TCP,2.746191414058945,7,5605,23731,False,False,benign,none
2026-08-10 01:49:15.000000,10.0.0.39,91.38.49.210,45758,25,TCP,0.3741319399075796,13,1954,7719,False,False,benign,none
2026-08-10 01:49:16.000000,10.0.0.21,160.22.193.106,9223,25,TCP,10.780196370884939,16,4925,26436,False,True,benign,none
2026-08-10 01:49:24.000000,10.0.0.5,155.92.244.23,4348,993,TCP,3.68564187199084,19,3647,16315,False,False,benign,none
2026-08-10 01:49:33.000000,10.0.0.5,146.162.144.141,39898,143,TCP,1.4269055649594358,14,5494,8927,False,False,benign,none
2026-08-10 01:49:36.000000,10.0.0.37,171.233.217.123,16522,80,TCP,1.5404875336489152,12,6766,15514,True,False,benign,none
2026-08-10 01:49:38.000000,10.0.0.18,85.6.27.23,25251,143,TCP,0.7009011611312326,21,972,1611,True,False,benign,none
2026-08-10 01:49:38.000000,10.0.0.1,46.42.136.12,3488,443,TCP,4.095225123946366,17,4249,17390,False,False,benign,none
2026-08-10 01:49:39.000000,10.0.0.20,61.77.174.161,20890,53,UDP,0.3128868524164764,20,8627,51303,False,False,benign,none
2026-08-10 01:49:47.000000,10.0.0.10,233.234.153.43,58711,8443,TCP,9.960190798091915,21,4581,19322,False,False,benign,none
2026-08-10 01:49:54.000000,10.0.0.22,119.199.17.22,1405,25,TCP,2.085023768150177,14,741,1327,True,False,benign,none
2026-08-10 01:50:05.000000,10.0.0.38,81.79.235.37,40544,53,UDP,0.5261087586489704,15,3992,7064,False,False,benign,none
2026-08-10 01:50:12.000000,10.0.0.15,113.239.41.146,54465,443,TCP,2.6795284980658054,11,8048,16513,False,False,benign,none
2026-08-10 01:50:13.000000,10.0.0.14,2.183.215.242,12279,25,TCP,0.21567889371410984,20,2892,11284,False,False,benign,none
2026-08-10 01:50:21.000000,10.0.0.10,216.5.169.28,44217,8080,TCP,2.6830790215608986,18,3156,12896,False,True,benign,none
2026-08-10 01:50:28.000000,10.0.0.2,148.22.133.238,2617,8443,TCP,17.261207041883438,14,6389,16037,False,False,benign,none
2026-08-10 01:50:50.000000,10.0.0.17,110.219.22.178,12016,143,TCP,5.233342107261628,16,5549,24290,False,False,benign,none
2026-08-10 01:50:56.000000,10.0.0.17,184.36.191.107,47117,80,TCP,4.427677545300482,11,2583,13414,False,False,benign,none
2026-08-10 01:50:59.000000,10.0.0.34,9.32.18.212,35319,25,TCP,0.7318160842824031,5,6337,19782,False,False,benign,none
2026-08-10 01:51:00.000000,10.0.0.11,236.134.227.26,49397,995,TCP,1.911332094795076,21,6104,24896,False,False,benign,none
2026-08-10 01:51:00.000000,10.0.0.6,24.143.202.78,43411,8443,TCP,1.2811779672949697,20,886,4324,False,False,benign,none
2026-08-10 01:51:02.000000,10.0.0.9,111.97.47.175,33830,110,TCP,1.061912976657479,17,5482,29875,False,False,benign,none
2026-08-10 01:51:04.000000,10.0.0.18,61.174.162.36,43372,25,TCP,3.854650875154311,14,952,1494,True,False,benign,none
2026-08-10 01:51:06.000000,10.0.0.40,69.61.253.190,52137,143,TCP,1.2017742091650512,18,5105,14820,False,False,benign,none
2026-08-10 01:51:06.000000,10.0.0.14,211.81.251.129,29895,110,TCP,0.7835094965597573,17,3316,15274,False,False,benign,none
2026-08-10 01:51:21.000000,10.0.0.39,39.227.24.191,20980,80,TCP,1.4487297683273446,13,40,188,False,False,benign,none
2026-08-10 01:51:21.000000,10.0.0.5,129.94.188.84,46107,8080,TCP,0.37405623403519417,15,5550,10715,False,False,benign,none
2026-08-10 01:51:37.000000,10.0.0.32,250.55.71.104,35420,443,TCP,5.20082645755236,13,40,187,False,False,benign,none
2026-08-10 01:51:42.000000,10.0.0.13,138.36.77.141,59484,443,TCP,2.9326873764426606,13,3695,6272,False,False,benign,none
2026-08-10 01:51:47.000000,10.0.0.6,79.211.117.206,25963,53,UDP,0.12635110750613798,13,5281,16160,False,False,benign,none
